turntid;dyadid;experimenttype;INTERFACEUSED;TURNTYPE;Sender;Text;Deletes1;Deletes2;TimestampReceived;Duration;GameNo;MazeID;;;;;;;;;;;;;;;;;;;;;;;
82515;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;2;;;1,59162E+12;0;6;6;;;;;;;;;;;;;;;;;;;;;;;
82516;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;-;;;1,59162E+12;0;6;6;;;;;;;;;;;;;;;;;;;;;;;
82517;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;-;;;1,59162E+12;0;6;6;;;;;;;;;;;;;;;;;;;;;;;
82518;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;5;;;1,59162E+12;0;6;6;;;;;;;;;;;;;;;;;;;;;;;
82519;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;5,;;;1,59162E+12;140;6;6;;;;;;;;;;;;;;;;;;;;;;;
82520;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;,;;;1,59162E+12;0;6;6;;;;;;;;;;;;;;;;;;;;;;;
82521;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2; ;;;1,59162E+12;0;6;6;;;;;;;;;;;;;;;;;;;;;;;
82522;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1; 6,6;;;1,59162E+12;4505;6;6;;;;;;;;;;;;;;;;;;;;;;;
82523;0045;TBTWYSIWYG;TBT;TBT;Participant2;1-3, 2-5, 6-3;1;1;1,59162E+12;12132;6;6;;;;;;;;;;;;;;;;;;;;;;;
82524;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;6-3((NEWLINE));;;1,59162E+12;559;6;6;;;;;;;;;;;;;;;;;;;;;;;
82525;0045;TBTWYSIWYG;TBT;TBT;Participant1;4-5, 6-6;2;2;1,59162E+12;8129;6;6;;;;;;;;;;;;;;;;;;;;;;;
82532;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;-6((NEWLINE));;;1,59162E+12;495;6;6;;;;;;;;;;;;;;;;;;;;;;;
82533;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;Ik ;;;1,59162E+12;164;6;6;;;;;;;;;;;;;;;;;;;;;;;
82534;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;O;;;1,59162E+12;0;6;6;;;;;;;;;;;;;;;;;;;;;;;
82535;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;ka;;;1,59162E+12;60;6;6;;;;;;;;;;;;;;;;;;;;;;;
82536;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;p;;;1,59162E+12;0;6;6;;;;;;;;;;;;;;;;;;;;;;;
82537;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;n;;;1,59162E+12;0;6;6;;;;;;;;;;;;;;;;;;;;;;;
82538;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;e;;;1,59162E+12;0;6;6;;;;;;;;;;;;;;;;;;;;;;;
82539;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2; ;;;1,59162E+12;0;6;6;;;;;;;;;;;;;;;;;;;;;;;
82540;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;n;;;1,59162E+12;0;6;6;;;;;;;;;;;;;;;;;;;;;;;
82541;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;nie;;;1,59162E+12;198;6;6;;;;;;;;;;;;;;;;;;;;;;;
82542;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;?;;;1,59162E+12;0;6;6;;;;;;;;;;;;;;;;;;;;;;;
82545;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;t ;;;1,59162E+12;49;6;6;;;;;;;;;;;;;;;;;;;;;;;
82546;0045;TBTWYSIWYG;TBT;TBT;Participant1;Open?;0;0;1,59162E+12;1120;6;6;;;;;;;;;;;;;;;;;;;;;;;
82547;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;((NEWLINE));;;1,59162E+12;0;6;6;;;;;;;;;;;;;;;;;;;;;;;
82548;0045;TBTWYSIWYG;TBT;TBT;Participant2;Ik kan niet bij jouw gates;0;0;1,59162E+12;2633;6;6;;;;;;;;;;;;;;;;;;;;;;;
82549;0045;TBTWYSIWYG;TBT;TBT;Participant2;Ja;0;0;1,59162E+12;319;6;6;;;;;;;;;;;;;;;;;;;;;;;
82558;0045;TBTWYSIWYG;TBT;TBT;Participant2;Open?;0;0;1,59162E+12;771;6;6;;;;;;;;;;;;;;;;;;;;;;;
82569;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;bij jouw gates((NEWLINE))Ja((NEWLINE))Open?((NEWLINE));;;1,59162E+12;6634;6;6;;;;;;;;;;;;;;;;;;;;;;;
82570;0045;TBTWYSIWYG;TBT;TBT;Participant1;Ja;0;0;1,59162E+12;433;6;6;;;;;;;;;;;;;;;;;;;;;;;
82571;0045;TBTWYSIWYG;TBT;TBT;Participant1;Rood?;0;0;1,59162E+12;842;6;6;;;;;;;;;;;;;;;;;;;;;;;
82572;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;Ja((NEWLINE))Rood?((NEWLINE));;;1,59162E+12;1201;6;6;;;;;;;;;;;;;;;;;;;;;;;
82573;0045;TBTWYSIWYG;TBT;TBT;Participant2;Nee;1;1;1,59162E+12;2952;6;6;;;;;;;;;;;;;;;;;;;;;;;
82574;0045;TBTWYSIWYG;TBT;TBT;Participant2;Mijn gates moeten nog 1 x open;0;0;1,59162E+12;3709;6;6;;;;;;;;;;;;;;;;;;;;;;;
82587;0045;TBTWYSIWYG;TBT;TBT;Participant2;Kan jij nog op 1 van mijn grijs omen nu?;0;0;1,59162E+12;7173;6;6;;;;;;;;;;;;;;;;;;;;;;;
82591;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;Nee ((NEWLINE))Mijn gates moeten nog 1 x open((NEWLINE))Kan jij nog op 1 van mijn grijs omen nu?((NEWLINE))NZonder gat;;;1,59162E+12;19726;6;6;;;;;;;;;;;;;;;;;;;;;;;
82596;0045;TBTWYSIWYG;TBT;TBT;Participant1;Open?;0;0;1,59162E+12;1200;6;6;;;;;;;;;;;;;;;;;;;;;;;
82598;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;Open?((NEWLINE));;;1,59162E+12;1055;6;6;;;;;;;;;;;;;;;;;;;;;;;
82599;0045;TBTWYSIWYG;TBT;TBT;Participant2;Rood;12;16;1,59162E+12;7760;6;6;;;;;;;;;;;;;;;;;;;;;;;
82600;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;Rood?((NEWLINE));;;1,59162E+12;1248;6;6;;;;;;;;;;;;;;;;;;;;;;;
82601;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;I;;;1,59162E+12;0;6;6;;;;;;;;;;;;;;;;;;;;;;;
82602;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;J;;;1,59162E+12;0;6;6;;;;;;;;;;;;;;;;;;;;;;;
82603;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;k;;;1,59162E+12;0;6;6;;;;;;;;;;;;;;;;;;;;;;;
82604;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;ij;;;1,59162E+12;38;6;6;;;;;;;;;;;;;;;;;;;;;;;
82605;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1; ;;;1,59162E+12;0;6;6;;;;;;;;;;;;;;;;;;;;;;;
82606;0045;TBTWYSIWYG;TBT;TBT;Participant2;Jij ook?;0;0;1,59162E+12;1005;6;6;;;;;;;;;;;;;;;;;;;;;;;
82607;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2; ook?((NEWLINE));;;1,59162E+12;637;6;6;;;;;;;;;;;;;;;;;;;;;;;
82608;0045;TBTWYSIWYG;TBT;TBT;Participant1;Ik heb nog een gate nodig;0;0;1,59162E+12;4257;6;6;;;;;;;;;;;;;;;;;;;;;;;
82612;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;heb nog een gate nodig((NEWLINE));;;1,59162E+12;2975;6;6;;;;;;;;;;;;;;;;;;;;;;;
82613;0045;TBTWYSIWYG;TBT;TBT;Participant2;Open?;0;0;1,59162E+12;753;6;6;;;;;;;;;;;;;;;;;;;;;;;
82616;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;Open?((NEWLINE));;;1,59162E+12;619;6;6;;;;;;;;;;;;;;;;;;;;;;;
82617;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;4-5,  ;;;1,59162E+12;1479;6;6;;;;;;;;;;;;;;;;;;;;;;;
82618;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;D;;;1,59162E+12;0;6;6;;;;;;;;;;;;;;;;;;;;;;;
82619;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1; ;;;1,59162E+12;0;6;6;;;;;;;;;;;;;;;;;;;;;;;
82620;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;a;;;1,59162E+12;0;6;6;;;;;;;;;;;;;;;;;;;;;;;
82621;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;of ;;;1,59162E+12;240;6;6;;;;;;;;;;;;;;;;;;;;;;;
82622;0045;TBTWYSIWYG;TBT;TBT;Participant2;Dan rood;0;0;1,59162E+12;1054;6;6;;;;;;;;;;;;;;;;;;;;;;;
82623;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;n rood((NEWLINE));;;1,59162E+12;584;6;6;;;;;;;;;;;;;;;;;;;;;;;
82624;0045;TBTWYSIWYG;TBT;TBT;Participant1;4-5  of 6-6;2;2;1,59162E+12;3207;6;6;;;;;;;;;;;;;;;;;;;;;;;
82629;0045;TBTWYSIWYG;TBT;TBT;Participant1;Rood;0;0;1,59162E+12;912;6;6;;;;;;;;;;;;;;;;;;;;;;;
82637;0045;TBTWYSIWYG;TBT;data;Participant1;CORRECT;;;1,59162E+12;0;6;6;;;;;;;;;;;;;;;;;;;;;;;
82638;0045;TBTWYSIWYG;TBT;data;Participant2;CORRECT;;;1,59162E+12;0;6;6;;;;;;;;;;;;;;;;;;;;;;;
82661;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;6-6((NEWLINE))Rood((NEWLINE))1-1, ;;;1,59162E+12;18783;7;11;;;;;;;;;;;;;;;;;;;;;;;
82662;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;2-7, ;;;1,59162E+12;776;7;11;;;;;;;;;;;;;;;;;;;;;;;
82663;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;5-1, ;;;1,59162E+12;615;7;11;;;;;;;;;;;;;;;;;;;;;;;
82664;0045;TBTWYSIWYG;TBT;TBT;Participant2;2-7, 5-1;0;0;1,59162E+12;4884;7;11;;;;;;;;;;;;;;;;;;;;;;;
82665;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;5-1((NEWLINE));;;1,59162E+12;987;7;11;;;;;;;;;;;;;;;;;;;;;;;
82666;0045;TBTWYSIWYG;TBT;TBT;Participant1;1-1, 5-1, 2-5, 6-7;3;3;1,59162E+12;22600;7;11;;;;;;;;;;;;;;;;;;;;;;;
82674;0045;TBTWYSIWYG;TBT;TBT;Participant1;Open?;0;0;1,59162E+12;2777;7;11;;;;;;;;;;;;;;;;;;;;;;;
82678;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;2-5, o, 6-7((NEWLINE))Open?((NEWLINE));;;1,59162E+12;22400;7;11;;;;;;;;;;;;;;;;;;;;;;;
82679;0045;TBTWYSIWYG;TBT;TBT;Participant2;Ja;0;0;1,59162E+12;372;7;11;;;;;;;;;;;;;;;;;;;;;;;
82680;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;Ja((NEWLINE));;;1,59162E+12;246;7;11;;;;;;;;;;;;;;;;;;;;;;;
82681;0045;TBTWYSIWYG;TBT;TBT;Participant1;Rood?;0;0;1,59162E+12;976;7;11;;;;;;;;;;;;;;;;;;;;;;;
82689;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;Rood?((NEWLINE));;;1,59162E+12;832;7;11;;;;;;;;;;;;;;;;;;;;;;;
82690;0045;TBTWYSIWYG;TBT;TBT;Participant2;Ja;0;0;1,59162E+12;354;7;11;;;;;;;;;;;;;;;;;;;;;;;
82698;0045;TBTWYSIWYG;TBT;TBT;Participant2;Jij ook?;0;0;1,59162E+12;1234;7;11;;;;;;;;;;;;;;;;;;;;;;;
82699;0045;TBTWYSIWYG;TBT;TBT;Participant2;Jij ook?;0;0;1,59162E+12;1;7;11;;;;;;;;;;;;;;;;;;;;;;;
82700;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;Ja((NEWLINE))Jij ook?((NEWLINE))(((NEWLINE)));;;1,59162E+12;7507;7;11;;;;;;;;;;;;;;;;;;;;;;;
82701;0045;TBTWYSIWYG;TBT;TBT;Participant1;Nee;0;0;1,59162E+12;1601;7;11;;;;;;;;;;;;;;;;;;;;;;;
82702;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;Nee((NEWLINE))Ik 1-1 , 5-`1, 1,;;;1,59162E+12;8720;7;11;;;;;;;;;;;;;;;;;;;;;;;
82703;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;L;;;1,59162E+12;0;7;11;;;;;;;;;;;;;;;;;;;;;;;
82704;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1; 2-5;;;1,59162E+12;1160;7;11;;;;;;;;;;;;;;;;;;;;;;;
82705;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;G;;;1,59162E+12;0;7;11;;;;;;;;;;;;;;;;;;;;;;;
82706;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1; o;;;1,59162E+12;152;7;11;;;;;;;;;;;;;;;;;;;;;;;
82707;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;a ;;;1,59162E+12;63;7;11;;;;;;;;;;;;;;;;;;;;;;;
82708;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;f ;;;1,59162E+12;112;7;11;;;;;;;;;;;;;;;;;;;;;;;
82709;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;nu op;;;1,59162E+12;768;7;11;;;;;;;;;;;;;;;;;;;;;;;
82710;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;6;;;1,59162E+12;0;7;11;;;;;;;;;;;;;;;;;;;;;;;
82711;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;m;;;1,59162E+12;0;7;11;;;;;;;;;;;;;;;;;;;;;;;
82712;0045;TBTWYSIWYG;TBT;TBT;Participant1;1-1, 5-1, 2-5 of 6-7;8;8;1,59162E+12;12065;7;11;;;;;;;;;;;;;;;;;;;;;;;
82713;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;-7((NEWLINE));;;1,59162E+12;672;7;11;;;;;;;;;;;;;;;;;;;;;;;
82714;0045;TBTWYSIWYG;TBT;TBT;Participant2;Ik sta nu vast op rood;10;17;1,59162E+12;8728;7;11;;;;;;;;;;;;;;;;;;;;;;;
82717;0045;TBTWYSIWYG;TBT;TBT;Participant2;Ga op 1 van mijn grijs staan;1;1;1,59162E+12;4489;7;11;;;;;;;;;;;;;;;;;;;;;;;
82721;0045;TBTWYSIWYG;TBT;TBT;Participant2;2-7, 5-1;2;2;1,59162E+12;3015;7;11;;;;;;;;;;;;;;;;;;;;;;;
82730;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;Ik sta nu vast op rood((NEWLINE))Ga op 1 vnan mijn grijs staan((NEWLINE))20-7., 5-1((NEWLINE));;;1,59162E+12;12328;7;11;;;;;;;;;;;;;;;;;;;;;;;
82732;0045;TBTWYSIWYG;TBT;TBT;Participant1;Open?;1;1;1,59162E+12;1681;7;11;;;;;;;;;;;;;;;;;;;;;;;
82735;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;Open?\((NEWLINE));;;1,59162E+12;1496;7;11;;;;;;;;;;;;;;;;;;;;;;;
82736;0045;TBTWYSIWYG;TBT;TBT;Participant2;Ik moet eerst dus;6;7;1,59162E+12;5673;7;11;;;;;;;;;;;;;;;;;;;;;;;
82745;0045;TBTWYSIWYG;TBT;TBT;Participant2;Als ik nu van switch afga;1;1;1,59162E+12;4955;7;11;;;;;;;;;;;;;;;;;;;;;;;
82750;0045;TBTWYSIWYG;TBT;TBT;Participant2;Kan jij dan rood?;0;0;1,59162E+12;1850;7;11;;;;;;;;;;;;;;;;;;;;;;;
82752;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;Open?IIk moet eerst dus((NEWLINE))Als ik nu van aswitch afga((NEWLINE))Kan jij dan rood?((NEWLINE));;;1,59162E+12;12881;7;11;;;;;;;;;;;;;;;;;;;;;;;
82753;0045;TBTWYSIWYG;TBT;TBT;Participant1;Ja;0;0;1,59162E+12;417;7;11;;;;;;;;;;;;;;;;;;;;;;;
82754;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;Ja((NEWLINE))ben ;;;1,59162E+12;1344;7;11;;;;;;;;;;;;;;;;;;;;;;;
82755;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;G;;;1,59162E+12;0;7;11;;;;;;;;;;;;;;;;;;;;;;;
82756;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;rood;;;1,59162E+12;289;7;11;;;;;;;;;;;;;;;;;;;;;;;
82757;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;I;;;1,59162E+12;0;7;11;;;;;;;;;;;;;;;;;;;;;;;
82758;0045;TBTWYSIWYG;TBT;TBT;Participant1;ben rood;0;0;1,59162E+12;1153;7;11;;;;;;;;;;;;;;;;;;;;;;;
82759;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;((NEWLINE));;;1,59162E+12;0;7;11;;;;;;;;;;;;;;;;;;;;;;;
82761;0045;TBTWYSIWYG;TBT;TBT;Participant2;Ik moet eerst;1;1;1,59162E+12;2589;7;11;;;;;;;;;;;;;;;;;;;;;;;
82764;0045;TBTWYSIWYG;TBT;TBT;Participant2;Ga terug naar mijn switch;1;1;1,59162E+12;3400;7;11;;;;;;;;;;;;;;;;;;;;;;;
82777;0045;TBTWYSIWYG;TBT;TBT;Participant2;Kan jij vanaf waar je nu bent rood?;4;12;1,59162E+12;7827;7;11;;;;;;;;;;;;;;;;;;;;;;;
82778;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;k moet eerst((NEWLINE))Ga terug dnaar mijn switch((NEWLINE))Er sKan jij vanaf waar je nu bent rood?((NEWLINE));;;1,59162E+12;16823;7;11;;;;;;;;;;;;;;;;;;;;;;;
82780;0045;TBTWYSIWYG;TBT;TBT;Participant1;Nee;4;4;1,59162E+12;3961;7;11;;;;;;;;;;;;;;;;;;;;;;;
82797;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;Ik sNee((NEWLINE));;;1,59162E+12;3713;7;11;;;;;;;;;;;;;;;;;;;;;;;
82799;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;Ga ;;;1,59162E+12;339;7;11;;;;;;;;;;;;;;;;;;;;;;;
82800;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;Nu wel;;;1,59162E+12;592;7;11;;;;;;;;;;;;;;;;;;;;;;;
82801;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;2;;;1,59162E+12;0;7;11;;;;;;;;;;;;;;;;;;;;;;;
82802;0045;TBTWYSIWYG;TBT;TBT;Participant1;Nu wel;0;0;1,59162E+12;1057;7;11;;;;;;;;;;;;;;;;;;;;;;;
82803;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;((NEWLINE));;;1,59162E+12;0;7;11;;;;;;;;;;;;;;;;;;;;;;;
82804;0045;TBTWYSIWYG;TBT;TBT;Participant2;Ga 2-7;0;0;1,59162E+12;3254;7;11;;;;;;;;;;;;;;;;;;;;;;;
82805;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;-7((NEWLINE));;;1,59162E+12;484;7;11;;;;;;;;;;;;;;;;;;;;;;;
82806;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;Ji;;;1,59162E+12;168;7;11;;;;;;;;;;;;;;;;;;;;;;;
82807;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;G;;;1,59162E+12;0;7;11;;;;;;;;;;;;;;;;;;;;;;;
82808;0045;TBTWYSIWYG;TBT;TBT;Participant1;Jij kan rood;0;0;1,59162E+12;3417;7;11;;;;;;;;;;;;;;;;;;;;;;;
82809;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;j kan rood((NEWLINE));;;1,59162E+12;1903;7;11;;;;;;;;;;;;;;;;;;;;;;;
82810;0045;TBTWYSIWYG;TBT;TBT;Participant2;Nee;3;3;1,59162E+12;4501;7;11;;;;;;;;;;;;;;;;;;;;;;;
82814;0045;TBTWYSIWYG;TBT;TBT;Participant2;Ga 2-7;0;0;1,59162E+12;1540;7;11;;;;;;;;;;;;;;;;;;;;;;;
82833;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;IkNee((NEWLINE))Ga 2-7((NEWLINE));;;1,59162E+12;9329;7;11;;;;;;;;;;;;;;;;;;;;;;;
82834;0045;TBTWYSIWYG;TBT;TBT;Participant1;ok;0;0;1,59162E+12;697;7;11;;;;;;;;;;;;;;;;;;;;;;;
82835;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;ok((NEWLINE));;;1,59162E+12;695;7;11;;;;;;;;;;;;;;;;;;;;;;;
82836;0045;TBTWYSIWYG;TBT;TBT;Participant2;Nu rood?;0;0;1,59162E+12;1015;7;11;;;;;;;;;;;;;;;;;;;;;;;
82837;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;Nu rood?((NEWLINE));;;1,59162E+12;894;7;11;;;;;;;;;;;;;;;;;;;;;;;
82838;0045;TBTWYSIWYG;TBT;TBT;Participant1;Nee;0;0;1,59162E+12;786;7;11;;;;;;;;;;;;;;;;;;;;;;;
82840;0045;TBTWYSIWYG;TBT;TBT;Participant1;Ik moet 5-1 hebben;4;4;1,59162E+12;4656;7;11;;;;;;;;;;;;;;;;;;;;;;;
82867;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;Nee((NEWLINE))Ik moet 50`-=11 hebben((NEWLINE));;;1,59162E+12;7456;7;11;;;;;;;;;;;;;;;;;;;;;;;
82873;0045;TBTWYSIWYG;TBT;TBT;Participant2;Kan jij van 5-1 naar rood zonder gate?;0;0;1,59162E+12;4972;7;11;;;;;;;;;;;;;;;;;;;;;;;
82881;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;Kan jij van 5-1 naar rood zonder gate?((NEWLINE));;;1,59162E+12;4865;7;11;;;;;;;;;;;;;;;;;;;;;;;
82882;0045;TBTWYSIWYG;TBT;TBT;Participant1;Ja;0;0;1,59162E+12;814;7;11;;;;;;;;;;;;;;;;;;;;;;;
82883;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;Ja((NEWLINE));;;1,59162E+12;591;7;11;;;;;;;;;;;;;;;;;;;;;;;
82887;0045;TBTWYSIWYG;TBT;TBT;Participant2;Ga 5-1;0;0;1,59162E+12;1514;7;11;;;;;;;;;;;;;;;;;;;;;;;
82900;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;Ga 5-1((NEWLINE));;;1,59162E+12;1343;7;11;;;;;;;;;;;;;;;;;;;;;;;
82901;0045;TBTWYSIWYG;TBT;TBT;Participant1;Open?;0;0;1,59162E+12;913;7;11;;;;;;;;;;;;;;;;;;;;;;;
82905;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;Open?((NEWLINE));;;1,59162E+12;783;7;11;;;;;;;;;;;;;;;;;;;;;;;
82906;0045;TBTWYSIWYG;TBT;TBT;Participant2;Ja;0;0;1,59162E+12;345;7;11;;;;;;;;;;;;;;;;;;;;;;;
82908;0045;TBTWYSIWYG;TBT;TBT;Participant2;Ga rood;0;0;1,59162E+12;867;7;11;;;;;;;;;;;;;;;;;;;;;;;
82918;0045;TBTWYSIWYG;TBT;data;Participant1;CORRECT;;;1,59162E+12;0;7;11;;;;;;;;;;;;;;;;;;;;;;;
82919;0045;TBTWYSIWYG;TBT;data;Participant2;CORRECT;;;1,59162E+12;0;7;11;;;;;;;;;;;;;;;;;;;;;;;
82940;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;Ja((NEWLINE))Ga rood((NEWLINE));;;1,59162E+12;1275;8;8;;;;;;;;;;;;;;;;;;;;;;;
82941;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;1-3;;;1,59162E+12;1231;8;8;;;;;;;;;;;;;;;;;;;;;;;
82942;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;3;;;1,59162E+12;0;8;8;;;;;;;;;;;;;;;;;;;;;;;
82943;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;,;;;1,59162E+12;0;8;8;;;;;;;;;;;;;;;;;;;;;;;
82944;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;-;;;1,59162E+12;0;8;8;;;;;;;;;;;;;;;;;;;;;;;
82945;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1; ;;;1,59162E+12;0;8;8;;;;;;;;;;;;;;;;;;;;;;;
82946;0045;TBTWYSIWYG;TBT;TBT;Participant2;3-6;0;0;1,59162E+12;749;8;8;;;;;;;;;;;;;;;;;;;;;;;
82950;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;6((NEWLINE));;;1,59162E+12;290;8;8;;;;;;;;;;;;;;;;;;;;;;;
82953;0045;TBTWYSIWYG;TBT;TBT;Participant1;1-3, 4-6;1;1;1,59162E+12;10025;8;8;;;;;;;;;;;;;;;;;;;;;;;
82961;0045;TBTWYSIWYG;TBT;TBT;Participant1;Kan niet bij 3-6;0;0;1,59162E+12;3088;8;8;;;;;;;;;;;;;;;;;;;;;;;
82962;0045;TBTWYSIWYG;TBT;TBT;Participant1;Jij mag eerst;0;0;1,59162E+12;1817;8;8;;;;;;;;;;;;;;;;;;;;;;;
82974;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;4,-6((NEWLINE))Kan niet bij 3-6((NEWLINE))Jij mag eerst((NEWLINE));;;1,59162E+12;16037;8;8;;;;;;;;;;;;;;;;;;;;;;;
82977;0045;TBTWYSIWYG;TBT;TBT;Participant2;Open?;0;0;1,59162E+12;709;8;8;;;;;;;;;;;;;;;;;;;;;;;
82981;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;Open?((NEWLINE));;;1,59162E+12;628;8;8;;;;;;;;;;;;;;;;;;;;;;;
82982;0045;TBTWYSIWYG;TBT;TBT;Participant1;Ja;0;0;1,59162E+12;985;8;8;;;;;;;;;;;;;;;;;;;;;;;
82985;0045;TBTWYSIWYG;TBT;TBT;Participant1;Open?;0;0;1,59162E+12;1370;8;8;;;;;;;;;;;;;;;;;;;;;;;
83000;0045;TBTWYSIWYG;TBT;TBT;Participant1;Rood;0;0;1,59162E+12;3810;8;8;;;;;;;;;;;;;;;;;;;;;;;
83006;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;Ja((NEWLINE))Open?((NEWLINE))Rood((NEWLINE));;;1,59162E+12;9544;8;8;;;;;;;;;;;;;;;;;;;;;;;
83008;0045;TBTWYSIWYG;TBT;TBT;Participant2;Rood;0;0;1,59162E+12;618;8;8;;;;;;;;;;;;;;;;;;;;;;;
83015;0045;TBTWYSIWYG;TBT;data;Participant1;CORRECT;;;1,59162E+12;0;8;8;;;;;;;;;;;;;;;;;;;;;;;
83016;0045;TBTWYSIWYG;TBT;data;Participant2;CORRECT;;;1,59162E+12;0;8;8;;;;;;;;;;;;;;;;;;;;;;;
